job_id,salary_in_usd
job_27328,97200
job_27329,61560
job_27330,163000
job_27331,77000
job_27332,163000
job_27333,77000
job_27334,199500
job_27335,97400
job_27336,164600
job_27337,99200
job_27338,286000
job_27339,110000
job_27340,113000
job_27341,53000
job_27342,195500
job_27343,117300
job_27344,89253
job_27345,62480
job_27346,146000
job_27347,78900
job_27348,258750
job_27349,164000
job_27350,276000
job_27351,148000
job_27352,269750
job_27353,145250
job_27354,170800
job_27355,92300
job_27356,202600
job_27357,93800
job_27358,320000
job_27359,217600
job_27360,320000
job_27361,217600
job_27362,200000
job_27363,147000
job_27364,185000
job_27365,140000
job_27366,152375
job_27367,94000
job_27368,110400
job_27369,68000
job_27370,110000
job_27371,90000
job_27372,161500
job_27373,161500
job_27374,130100
job_27375,130100
job_27376,242200
job_27377,129400
job_27378,145793
job_27379,126776
job_27380,165600
job_27381,74100
job_27382,164000
job_27383,117000
job_27384,184900
job_27385,153000
job_27386,260000
job_27387,216000
job_27388,223500
job_27389,94200
job_27390,144252
job_27391,137496
job_27392,184000
job_27393,115000
job_27394,140000
job_27395,100000
job_27396,225000
job_27397,180000
job_27398,357900
job_27399,189400
job_27400,200000
job_27401,160000
job_27402,265200
job_27403,125700
job_27404,135000
job_27405,100000
job_27406,170500
job_27407,139500
job_27408,275000
job_27409,200000
job_27410,359170
job_27411,295490
job_27412,181500
job_27413,119213
job_27414,182000
job_27415,126200
job_27416,232300
job_27417,136700
job_27418,106700
job_27419,106700
job_27420,152375
job_27421,94000
job_27422,196900
job_27423,166698
job_27424,174000
job_27425,116000
job_27426,59623
job_27427,44381
job_27428,130000
job_27429,97500
job_27430,130000
job_27431,97500
job_27432,130000
job_27433,97500
job_27434,150000
job_27435,125000
job_27436,96250
job_27437,77000
job_27438,96250
job_27439,77000
job_27440,28800
job_27441,21600
job_27442,130000
job_27443,100000
job_27444,110000
job_27445,80000
job_27446,20700
job_27447,164700
job_27448,117500
job_27449,157959
job_27450,90263
job_27451,250000
job_27452,110100
job_27453,111400
job_27454,62800
job_27455,135000
job_27456,100000
job_27457,132000
job_27458,90000
job_27459,179000
job_27460,112000
job_27461,170000
job_27462,150000
job_27463,173000
job_27464,117000
job_27465,294000
job_27466,137600
job_27467,252000
job_27468,143000
job_27469,109000
job_27470,93000
job_27471,91548
job_27472,91548
job_27473,90146
job_27474,90146
job_27475,235400
job_27476,209720
job_27477,235400
job_27478,178262
job_27479,282200
job_27480,133600
job_27481,234000
job_27482,146000
job_27483,135000
job_27484,108000
job_27485,105784
job_27486,80290
job_27487,185100
job_27488,111100
job_27489,190000
job_27490,105301
job_27491,242000
job_27492,173000
job_27493,279400
job_27494,236474
job_27495,122000
job_27496,94500
job_27497,125000
job_27498,97000
job_27499,157520
job_27500,105700
job_27501,240240
job_27502,235724
job_27503,300200
job_27504,199800
job_27505,115000
job_27506,90000
job_27507,150000
job_27508,100000
job_27509,74000
job_27510,67000
job_27511,90000
job_27512,80000
job_27513,100000
job_27514,85000
job_27515,208800
job_27516,98300
job_27517,116000
job_27518,77000
job_27519,135000
job_27520,125000
job_27521,190000
job_27522,95000
job_27523,80000
job_27524,60000
job_27525,180000
job_27526,140000
job_27527,267900
job_27528,234700
job_27529,57800
job_27530,57800
job_27531,120633
job_27532,120633
job_27533,134000
job_27534,117400
job_27535,200200
job_27536,149300
job_27537,143750
job_27538,106250
job_27539,119969
job_27540,73029
job_27541,176100
job_27542,110200
job_27543,149200
job_27544,93400
job_27545,264800
job_27546,172900
job_27547,163200
job_27548,99000
job_27549,169230
job_27550,123076
job_27551,142300
job_27552,94900
job_27553,188400
job_27554,125600
job_27555,218000
job_27556,106200
job_27557,218000
job_27558,117400
job_27559,218000
job_27560,106200
job_27561,188800
job_27562,105700
job_27563,133100
job_27564,60341
job_27565,172000
job_27566,75600
job_27567,172000
job_27568,75600
job_27569,123000
job_27570,54000
job_27571,172000
job_27572,75600
job_27573,220000
job_27574,96600
job_27575,38525
job_27576,32332
job_27577,65145
job_27578,61353
job_27579,91548
job_27580,91548
job_27581,187000
job_27582,127000
job_27583,305000
job_27584,214000
job_27585,231400
job_27586,186846
job_27587,304000
job_27588,190000
job_27589,90000
job_27590,77000
job_27591,104000
job_27592,69000
job_27593,70000
job_27594,60000
job_27595,279400
job_27596,225859
job_27597,151300
job_27598,96700
job_27599,335000
job_27600,156000
job_27601,183300
job_27602,101400
job_27603,202500
job_27604,120000
job_27605,215424
job_27606,143616
job_27607,208800
job_27608,98300
job_27609,256500
job_27610,138900
job_27611,146000
job_27612,104000
job_27613,83300
job_27614,47500
job_27615,170000
job_27616,120000
job_27617,204000
job_27618,134000
job_27619,200000
job_27620,136000
job_27621,337000
job_27622,237000
job_27623,240240
job_27624,231643
job_27625,235400
job_27626,218572
job_27627,167500
job_27628,138500
job_27629,150600
job_27630,102500
job_27631,235410
job_27632,108800
job_27633,120012
job_27634,77376
job_27635,126500
job_27636,93500
job_27637,259500
job_27638,113000
job_27639,259500
job_27640,113000
job_27641,207000
job_27642,153000
job_27643,207000
job_27644,176446
job_27645,174000
job_27646,116000
job_27647,210000
job_27648,124000
job_27649,149500
job_27650,110500
job_27651,106700
job_27652,57700
job_27653,207000
job_27654,150000
job_27655,195000
job_27656,140000
job_27657,180000
job_27658,135000
job_27659,122000
job_27660,94000
job_27661,200000
job_27662,147000
job_27663,233000
job_27664,137000
job_27665,355000
job_27666,213000
job_27667,250000
job_27668,195000
job_27669,230000
job_27670,150000
job_27671,160000
job_27672,135000
job_27673,149000
job_27674,103300
job_27675,257600
job_27676,146000
job_27677,238000
job_27678,150000
job_27679,260000
job_27680,150400
job_27681,145000
job_27682,125000
job_27683,160400
job_27684,128400
job_27685,197000
job_27686,159000
job_27687,226750
job_27688,166000
job_27689,186100
job_27690,105200
job_27691,122000
job_27692,94500
job_27693,131250
job_27694,106250
job_27695,165000
job_27696,115000
job_27697,170000
job_27698,120000
job_27699,190000
job_27700,160000
job_27701,321800
job_27702,157500
job_27703,200000
job_27704,77777
job_27705,300200
job_27706,170700
job_27707,300200
job_27708,170700
job_27709,256500
job_27710,170700
job_27711,208000
job_27712,143000
job_27713,159000
job_27714,123000
job_27715,200000
job_27716,180000
job_27717,234000
job_27718,117000
job_27719,234000
job_27720,90000
job_27721,314400
job_27722,161600
job_27723,314400
job_27724,161600
job_27725,286000
job_27726,143000
job_27727,234000
job_27728,117000
job_27729,216000
job_27730,90000
job_27731,180000
job_27732,90000
job_27733,294000
job_27734,137600
job_27735,84700
job_27736,59500
job_27737,95450
job_27738,62400
job_27739,123900
job_27740,66100
job_27741,80080
job_27742,46000
job_27743,123900
job_27744,66100
job_27745,155000
job_27746,80000
job_27747,154660
job_27748,125270
job_27749,196900
job_27750,178418
job_27751,160000
job_27752,125000
job_27753,96800
job_27754,60600
job_27755,290180
job_27756,258524
job_27757,290180
job_27758,258524
job_27759,204600
job_27760,109400
job_27761,188500
job_27762,165100
job_27763,84400
job_27764,84400
job_27765,243500
job_27766,201400
job_27767,267900
job_27768,234700
job_27769,188500
job_27770,165100
job_27771,243500
job_27772,213400
job_27773,188500
job_27774,165100
job_27775,720000
job_27776,100000
job_27777,200000
job_27778,180000
job_27779,187000
job_27780,122400
job_27781,95000
job_27782,85000
job_27783,80000
job_27784,75000
job_27785,80000
job_27786,75000
job_27787,259000
job_27788,204000
job_27789,94444
job_27790,58333
job_27791,115000
job_27792,78000
job_27793,56250
job_27794,47500
job_27795,140000
job_27796,130000
job_27797,258100
job_27798,151900
job_27799,250000
job_27800,173400
job_27801,272290
job_27802,169400
job_27803,257600
job_27804,146000
job_27805,123300
job_27806,104800
job_27807,34000
job_27808,31000
job_27809,240000
job_27810,133000
job_27811,89341
job_27812,72813
job_27813,105000
job_27814,70000
job_27815,80000
job_27816,65000
job_27817,90000
job_27818,70000
job_27819,80000
job_27820,80000
job_27821,60000
job_27822,176000
job_27823,124000
job_27824,96938
job_27825,59250
job_27826,250200
job_27827,117200
job_27828,208800
job_27829,98300
job_27830,250200
job_27831,117200
job_27832,252800
job_27833,130800
job_27834,130000
job_27835,95000
job_27836,233700
job_27837,120900
job_27838,140000
job_27839,120000
job_27840,250200
job_27841,117200
job_27842,193200
job_27843,104000
job_27844,160000
job_27845,100000
job_27846,252800
job_27847,130800
job_27848,197400
job_27849,105500
job_27850,251000
job_27851,177000
job_27852,138000
job_27853,86000
job_27854,242000
job_27855,173000
job_27856,196900
job_27857,175420
job_27858,116259
job_27859,88995
job_27860,238600
job_27861,112000
job_27862,210000
job_27863,177600
job_27864,185000
job_27865,133000
job_27866,202000
job_27867,115400
job_27868,166000
job_27869,82000
job_27870,198000
job_27871,94000
job_27872,182400
job_27873,136100
job_27874,200200
job_27875,149300
job_27876,96200
job_27877,69800
job_27878,173233
job_27879,148700
job_27880,145000
job_27881,104000
job_27882,130000
job_27883,104000
job_27884,368400
job_27885,331066
job_27886,227000
job_27887,198000
job_27888,158200
job_27889,65600
job_27890,234000
job_27891,117000
job_27892,235000
job_27893,100000
job_27894,100000
job_27895,49300
job_27896,174000
job_27897,147900
job_27898,179820
job_27899,143860
job_27900,179820
job_27901,143860
job_27902,179820
job_27903,143860
job_27904,93000
job_27905,93000
job_27906,112800
job_27907,75200
job_27908,120000
job_27909,110000
job_27910,275000
job_27911,175000
job_27912,198000
job_27913,132000
job_27914,260000
job_27915,150400
job_27916,110000
job_27917,95000
job_27918,110000
job_27919,95000
job_27920,110000
job_27921,110000
job_27922,233000
job_27923,137000
job_27924,81250
job_27925,75000
job_27926,205600
job_27927,118900
job_27928,84021
job_27929,69000
job_27930,241600
job_27931,109800
job_27932,245400
job_27933,139000
job_27934,115000
job_27935,93000
job_27936,62000
job_27937,55000
job_27938,181600
job_27939,125100
job_27940,203000
job_27941,133000
job_27942,235680
job_27943,153040
job_27944,440000
job_27945,295000
job_27946,260000
job_27947,192000
job_27948,260000
job_27949,192000
job_27950,260000
job_27951,192000
job_27952,225000
job_27953,166000
job_27954,232000
job_27955,172000
job_27956,213500
job_27957,174000
job_27958,190000
job_27959,167000
job_27960,180000
job_27961,150000
job_27962,385000
job_27963,245000
job_27964,70666
job_27965,50666
job_27966,105000
job_27967,70000
job_27968,212800
job_27969,125500
job_27970,178400
job_27971,163238
job_27972,270000
job_27973,190000
job_27974,211500
job_27975,136500
job_27976,300000
job_27977,250000
job_27978,170000
job_27979,130000
job_27980,260000
job_27981,150400
job_27982,180000
job_27983,150000
job_27984,260000
job_27985,150400
job_27986,117363
job_27987,106025
job_27988,110000
job_27989,110000
job_27990,206000
job_27991,106605
job_27992,206000
job_27993,97335
job_27994,95000
job_27995,66503
job_27996,175100
job_27997,72100
job_27998,154500
job_27999,55620
job_28000,114000
job_28001,61000
job_28002,48750
job_28003,43750
job_28004,190000
job_28005,190000
job_28006,187000
job_28007,127000
job_28008,122900
job_28009,122900
job_28010,200200
job_28011,194098
job_28012,196900
job_28013,175654
job_28014,140000
job_28015,130000
job_28016,179000
job_28017,85000
job_28018,126500
job_28019,75650
job_28020,127650
job_28021,94350
job_28022,108500
job_28023,78800
job_28024,172000
job_28025,75600
job_28026,147066
job_28027,133697
job_28028,220000
job_28029,96600
job_28030,172000
job_28031,75600
job_28032,220000
job_28033,96600
job_28034,172000
job_28035,75600
job_28036,204200
job_28037,122600
job_28038,123000
job_28039,54000
job_28040,83300
job_28041,47500
job_28042,68500
job_28043,39200
job_28044,292200
job_28045,199000
job_28046,195000
job_28047,175000
job_28048,137000
job_28049,60300
job_28050,109800
job_28051,65000
job_28052,128000
job_28053,64000
job_28054,155000
job_28055,120000
job_28056,220000
job_28057,96600
job_28058,237600
job_28059,146900
job_28060,149414
job_28061,93384
job_28062,185000
job_28063,115000
job_28064,185000
job_28065,100000
job_28066,58823
job_28067,48128
job_28068,172000
job_28069,75600
job_28070,193000
job_28071,84600
job_28072,123000
job_28073,54000
job_28074,83300
job_28075,47500
job_28076,234000
job_28077,146000
job_28078,147430
job_28079,88275
job_28080,173300
job_28081,95000
job_28082,137000
job_28083,60300
job_28084,220000
job_28085,96600
job_28086,172000
job_28087,75600
job_28088,172000
job_28089,75600
job_28090,58717
job_28091,49183
job_28092,62000
job_28093,39000
job_28094,123625
job_28095,77265
job_28096,93000
job_28097,63000
job_28098,115000
job_28099,80000
job_28100,137000
job_28101,60400
job_28102,193000
job_28103,84600
job_28104,77802
job_28105,62241
job_28106,251600
job_28107,120100
job_28108,172000
job_28109,75600
job_28110,137000
job_28111,60400
job_28112,172000
job_28113,75600
job_28114,285000
job_28115,125600
job_28116,149925
job_28117,91260
job_28118,150000
job_28119,120000
job_28120,175275
job_28121,93374
job_28122,172000
job_28123,75600
job_28124,202800
job_28125,109200
job_28126,106890
job_28127,88566
job_28128,100000
job_28129,100000
job_28130,172000
job_28131,75600
job_28132,172000
job_28133,75600
job_28134,159850
job_28135,79900
job_28136,139200
job_28137,87100
job_28138,82800
job_28139,61200
job_28140,144300
job_28141,104800
job_28142,112200
job_28143,88400
job_28144,229300
job_28145,127300
job_28146,96643
job_28147,51543
job_28148,227900
job_28149,126600
job_28150,137930
job_28151,74270
job_28152,279400
job_28153,250553
job_28154,211000
job_28155,142000
job_28156,174600
job_28157,81900
job_28158,206800
job_28159,97500
job_28160,174000
job_28161,132000
job_28162,174000
job_28163,132000
job_28164,185000
job_28165,89600
job_28166,720000
job_28167,170000
job_28168,240240
job_28169,221596
job_28170,250200
job_28171,117200
job_28172,140000
job_28173,115000
job_28174,232000
job_28175,208000
job_28176,200000
job_28177,160000
job_28178,250200
job_28179,117200
job_28180,170000
job_28181,150000
job_28182,127000
job_28183,85000
job_28184,120000
job_28185,100000
job_28186,164000
job_28187,101000
job_28188,207300
job_28189,133300
job_28190,155000
job_28191,140000
job_28192,150000
job_28193,105000
job_28194,70000
job_28195,60000
job_28196,199700
job_28197,108100
job_28198,259000
job_28199,204000
job_28200,120000
job_28201,80000
job_28202,78000
job_28203,52000
job_28204,149800
job_28205,70800
job_28206,220000
job_28207,137500
job_28208,144300
job_28209,104800
job_28210,175000
job_28211,130000
job_28212,186000
job_28213,100000
job_28214,90000
job_28215,50000
job_28216,128000
job_28217,81500
job_28218,117000
job_28219,81500
job_28220,111500
job_28221,81500
job_28222,275000
job_28223,225000
job_28224,193000
job_28225,84600
job_28226,134100
job_28227,59700
job_28228,151200
job_28229,81600
job_28230,267900
job_28231,234700
job_28232,229300
job_28233,127300
job_28234,185000
job_28235,150000
job_28236,124800
job_28237,74900
job_28238,75000
job_28239,62500
job_28240,150000
job_28241,130000
job_28242,193000
job_28243,164050
job_28244,176000
job_28245,117000
job_28246,256500
job_28247,170700
job_28248,156476
job_28249,104981
job_28250,250200
job_28251,117200
job_28252,340000
job_28253,295000
job_28254,163000
job_28255,135000
job_28256,110000
job_28257,76500
job_28258,196900
job_28259,184216
job_28260,266000
job_28261,177000
job_28262,145000
job_28263,145000
job_28264,158400
job_28265,105000
job_28266,106700
job_28267,106700
job_28268,250200
job_28269,117200
job_28270,279400
job_28271,248920
job_28272,314000
job_28273,253000
job_28274,196900
job_28275,185586
job_28276,304000
job_28277,244000
job_28278,180000
job_28279,140000
job_28280,209000
job_28281,145000
job_28282,167500
job_28283,106500
job_28284,128000
job_28285,81500
job_28286,208800
job_28287,98300
job_28288,125000
job_28289,106250
job_28290,205600
job_28291,118900
job_28292,174400
job_28293,116300
job_28294,268400
job_28295,179000
job_28296,180400
job_28297,138800
job_28298,207000
job_28299,153000
job_28300,70000
job_28301,51000
job_28302,97500
job_28303,80000
job_28304,97500
job_28305,80000
job_28306,200200
job_28307,186248
job_28308,188400
job_28309,121600
job_28310,304000
job_28311,244000
job_28312,220000
job_28313,183000
job_28314,157476
job_28315,104981
job_28316,150000
job_28317,130000
job_28318,135000
job_28319,95000
job_28320,200200
job_28321,183523
job_28322,337000
job_28323,237000
job_28324,200000
job_28325,136000
job_28326,294700
job_28327,170500
job_28328,145000
job_28329,103000
job_28330,200000
job_28331,147000
job_28332,150000
job_28333,100000
job_28334,193000
job_28335,84600
job_28336,172000
job_28337,75600
job_28338,138000
job_28339,86000
job_28340,199700
job_28341,70800
job_28342,132300
job_28343,70600
job_28344,220000
job_28345,96600
job_28346,173900
job_28347,71000
job_28348,172000
job_28349,75600
job_28350,223500
job_28351,109100
job_28352,172000
job_28353,75600
job_28354,180000
job_28355,140000
job_28356,80000
job_28357,60000
job_28358,137000
job_28359,60400
job_28360,137000
job_28361,60400
job_28362,200000
job_28363,160000
job_28364,137000
job_28365,60400
job_28366,179000
job_28367,112000
job_28368,170400
job_28369,123800
job_28370,186000
job_28371,100000
job_28372,186000
job_28373,100000
job_28374,186000
job_28375,100000
job_28376,186000
job_28377,100000
job_28378,121586
job_28379,76115
job_28380,172000
job_28381,75600
job_28382,275000
job_28383,225000
job_28384,137000
job_28385,60300
job_28386,123000
job_28387,54000
job_28388,218000
job_28389,106200
job_28390,75000
job_28391,75000
job_28392,288400
job_28393,144200
job_28394,156200
job_28395,82400
job_28396,147400
job_28397,60900
job_28398,53100
job_28399,31900
job_28400,75000
job_28401,50000
job_28402,245400
job_28403,139000
job_28404,166363
job_28405,103977
job_28406,110679
job_28407,73786
job_28408,125000
job_28409,110000
job_28410,177500
job_28411,117500
job_28412,297000
job_28413,138000
job_28414,112500
job_28415,87500
job_28416,112500
job_28417,87500
job_28418,195000
job_28419,147500
job_28420,195000
job_28421,147500
job_28422,195000
job_28423,147500
job_28424,195000
job_28425,147500
job_28426,195000
job_28427,147500
job_28428,195000
job_28429,147500
job_28430,195000
job_28431,147500
job_28432,195000
job_28433,147500
job_28434,195000
job_28435,147500
job_28436,195000
job_28437,147500
job_28438,195000
job_28439,147500
job_28440,195000
job_28441,147500
job_28442,212800
job_28443,125500
job_28444,247600
job_28445,143300
job_28446,200000
job_28447,147000
job_28448,117000
job_28449,81500
job_28450,90000
job_28451,70000
job_28452,207000
job_28453,138000
job_28454,205600
job_28455,118900
job_28456,241500
job_28457,132300
job_28458,223043
job_28459,214464
job_28460,97500
job_28461,80000
job_28462,155000
job_28463,105000
job_28464,155000
job_28465,105000
job_28466,155000
job_28467,105000
job_28468,155000
job_28469,105000
job_28470,155000
job_28471,105000
job_28472,155000
job_28473,105000
job_28474,110000
job_28475,110000
job_28476,110000
job_28477,78000
job_28478,110000
job_28479,85000
job_28480,185000
job_28481,106400
job_28482,251600
job_28483,120100
job_28484,220800
job_28485,124800
job_28486,208800
job_28487,98300
job_28488,202800
job_28489,117300
job_28490,297000
job_28491,138000
job_28492,324000
job_28493,159000
job_28494,237000
job_28495,161200
job_28496,251600
job_28497,120100
job_28498,212800
job_28499,129400
job_28500,231400
job_28501,186846
job_28502,230000
job_28503,135000
job_28504,230000
job_28505,135000
job_28506,230000
job_28507,135000
job_28508,230000
job_28509,135000
job_28510,202800
job_28511,109200
job_28512,82898
job_28513,73424
job_28514,74100
job_28515,53700
job_28516,137000
job_28517,60300
job_28518,115000
job_28519,80000
job_28520,234000
job_28521,146000
job_28522,200000
job_28523,96000
job_28524,246000
job_28525,118000
job_28526,106885
job_28527,68750
job_28528,252500
job_28529,151500
job_28530,109700
job_28531,97300
job_28532,338000
job_28533,169000
job_28534,223000
job_28535,134000
job_28536,77000
job_28537,49000
job_28538,75000
job_28539,50000
job_28540,175888
job_28541,125634
job_28542,184920
job_28543,149469
job_28544,149750
job_28545,84500
job_28546,121000
job_28547,103000
job_28548,159000
job_28549,92000
job_28550,200000
job_28551,160000
job_28552,140000
job_28553,100000
job_28554,171000
job_28555,109000
job_28556,158000
job_28557,137000
job_28558,158000
job_28559,137000
job_28560,158000
job_28561,137000
job_28562,186000
job_28563,100000
job_28564,194500
job_28565,141500
job_28566,244000
job_28567,160000
job_28568,159000
job_28569,123000
job_28570,197000
job_28571,99000
job_28572,211500
job_28573,136500
job_28574,240500
job_28575,192500
job_28576,240000
job_28577,220000
job_28578,127905
job_28579,115800
job_28580,235400
job_28581,201681
job_28582,230000
job_28583,167000
job_28584,288000
job_28585,189000
job_28586,130000
job_28587,130000
job_28588,165000
job_28589,165000
job_28590,247600
job_28591,143300
job_28592,176000
job_28593,124000
job_28594,93918
job_28595,51962
job_28596,93918
job_28597,51962
job_28598,59000
job_28599,59000
job_28600,80000
job_28601,80000
job_28602,103440
job_28603,69900
job_28604,169000
job_28605,155000
job_28606,171814
job_28607,92920
job_28608,235400
job_28609,207578
job_28610,196900
job_28611,180393
job_28612,188000
job_28613,89500
job_28614,294000
job_28615,144500
job_28616,240240
job_28617,214032
job_28618,120000
job_28619,75000
job_28620,163000
job_28621,77000
job_28622,240240
job_28623,234062
job_28624,200200
job_28625,190180
job_28626,290180
job_28627,223350
job_28628,173000
job_28629,117000
job_28630,316900
job_28631,181100
job_28632,316900
job_28633,181100
job_28634,285200
job_28635,163000
job_28636,128300
job_28637,66500
job_28638,192500
job_28639,122500
job_28640,192500
job_28641,122500
job_28642,192500
job_28643,122500
job_28644,192500
job_28645,122500
job_28646,192500
job_28647,122500
job_28648,192500
job_28649,122500
job_28650,192500
job_28651,122500
job_28652,192500
job_28653,122500
job_28654,192500
job_28655,122500
job_28656,192500
job_28657,122500
job_28658,125000
job_28659,90000
job_28660,208800
job_28661,98300
job_28662,235400
job_28663,188748
job_28664,208800
job_28665,98300
job_28666,128000
job_28667,81500
job_28668,146050
job_28669,68000
job_28670,350000
job_28671,260000
job_28672,246000
job_28673,118000
job_28674,97000
job_28675,62000
job_28676,149750
job_28677,84500
job_28678,122100
job_28679,70800
job_28680,97000
job_28681,62000
job_28682,97000
job_28683,62000
job_28684,164450
job_28685,113900
job_28686,110000
job_28687,90000
job_28688,128000
job_28689,64000
job_28690,140000
job_28691,130000
job_28692,256500
job_28693,138900
job_28694,260500
job_28695,173400
job_28696,300200
job_28697,199800
job_28698,160000
job_28699,160000
job_28700,160000
job_28701,145000
job_28702,78000
job_28703,70000
job_28704,59000
job_28705,59000
job_28706,80000
job_28707,62000
job_28708,149076
job_28709,82365
job_28710,198000
job_28711,132000
job_28712,113000
job_28713,113000
job_28714,230000
job_28715,185000
job_28716,200000
job_28717,140000
job_28718,196900
job_28719,186526
job_28720,193000
job_28721,147645
job_28722,212500
job_28723,121550
job_28724,175000
job_28725,135000
job_28726,250200
job_28727,117200
job_28728,220000
job_28729,185000
job_28730,190000
job_28731,165000
job_28732,265000
job_28733,199500
job_28734,86700
job_28735,190000
job_28736,160000
job_28737,235400
job_28738,209720
job_28739,156450
job_28740,119200
job_28741,145000
job_28742,125000
job_28743,82500
job_28744,82500
job_28745,113000
job_28746,81500
job_28747,175000
job_28748,160000
job_28749,162150
job_28750,94350
job_28751,240240
job_28752,214032
job_28753,163000
job_28754,77000
job_28755,66666
job_28756,55555
job_28757,282200
job_28758,133600
job_28759,250000
job_28760,215000
job_28761,240240
job_28762,224241
job_28763,139700
job_28764,84600
job_28765,138000
job_28766,86000
job_28767,250200
job_28768,98300
job_28769,223500
job_28770,109100
job_28771,230800
job_28772,96200
job_28773,163000
job_28774,77000
job_28775,191180
job_28776,142516
job_28777,250200
job_28778,117200
job_28779,192300
job_28780,120200
job_28781,179000
job_28782,112000
job_28783,110000
job_28784,74263
job_28785,270000
job_28786,183600
job_28787,43750
job_28788,43750
job_28789,233200
job_28790,143500
job_28791,220000
job_28792,96600
job_28793,150267
job_28794,127200
job_28795,63581
job_28796,58005
job_28797,112000
job_28798,89000
job_28799,172000
job_28800,75600
job_28801,176900
job_28802,80900
job_28803,251250
job_28804,120750
job_28805,179700
job_28806,85700
job_28807,251600
job_28808,120100
job_28809,179101
job_28810,105353
job_28811,122900
job_28812,122900
job_28813,281700
job_28814,137900
job_28815,227000
job_28816,122200
job_28817,223500
job_28818,109100
job_28819,158200
job_28820,79000
job_28821,41227
job_28822,37006
job_28823,162819
job_28824,95776
job_28825,148500
job_28826,143000
job_28827,230000
job_28828,180000
job_28829,232000
job_28830,172000
job_28831,255000
job_28832,220000
job_28833,58717
job_28834,49183
job_28835,196900
job_28836,189745
job_28837,131000
job_28838,83000
job_28839,263600
job_28840,119800
job_28841,241600
job_28842,109800
job_28843,181000
job_28844,128050
job_28845,140000
job_28846,125000
job_28847,233000
job_28848,137000
job_28849,90000
job_28850,70000
job_28851,250200
job_28852,117200
job_28853,234300
job_28854,96900
job_28855,266875
job_28856,128250
job_28857,150000
job_28858,100000
job_28859,147000
job_28860,125000
job_28861,208800
job_28862,98300
job_28863,108334
job_28864,59923
job_28865,150000
job_28866,150000
job_28867,158000
job_28868,108000
job_28869,250000
job_28870,220000
job_28871,256500
job_28872,170700
job_28873,238600
job_28874,112000
job_28875,205500
job_28876,132500
job_28877,50000
job_28878,70000
job_28879,55000
job_28880,179300
job_28881,69230
job_28882,250000
job_28883,110100
job_28884,141000
job_28885,91984
job_28886,223500
job_28887,94200
job_28888,304000
job_28889,190000
job_28890,140000
job_28891,105000
job_28892,160000
job_28893,95000
job_28894,157500
job_28895,113500
job_28896,190000
job_28897,144000
job_28898,157679
job_28899,91431
job_28900,138000
job_28901,86000
job_28902,165025
job_28903,143500
job_28904,150000
job_28905,60000
job_28906,222200
job_28907,136000
job_28908,170000
job_28909,130000
job_28910,293000
job_28911,157000
job_28912,243300
job_28913,131500
job_28914,297000
job_28915,138000
job_28916,208800
job_28917,98300
job_28918,304000
job_28919,190000
job_28920,243300
job_28921,131500
job_28922,140000
job_28923,120000
job_28924,150000
job_28925,100000
job_28926,75000
job_28927,75000
job_28928,147896
job_28929,128606
job_28930,85420
job_28931,70000
job_28932,170000
job_28933,150000
job_28934,297000
job_28935,138000
job_28936,200000
job_28937,170000
job_28938,284360
job_28939,181990
job_28940,282500
job_28941,188000
job_28942,236160
job_28943,159408
job_28944,220000
job_28945,186000
job_28946,145000
job_28947,103000
job_28948,190000
job_28949,190000
job_28950,68750
job_28951,50000
job_28952,120000
job_28953,90000
job_28954,112500
job_28955,93750
job_28956,241500
job_28957,132300
job_28958,145000
job_28959,95000
job_28960,250000
job_28961,190000
job_28962,163000
job_28963,111000
job_28964,115000
job_28965,98000
job_28966,119200
job_28967,86600
job_28968,84857
job_28969,72730
job_28970,137000
job_28971,60400
job_28972,91000
job_28973,77400
job_28974,105000
job_28975,74000
job_28976,134000
job_28977,110000
job_28978,223500
job_28979,94200
job_28980,195903
job_28981,160284
job_28982,172000
job_28983,75600
job_28984,94763
job_28985,67750
job_28986,109000
job_28987,62000
job_28988,200000
job_28989,147000
job_28990,134000
job_28991,79000
job_28992,96800
job_28993,60600
job_28994,155000
job_28995,120000
job_28996,198000
job_28997,94000
job_28998,240000
job_28999,133000
job_29000,243300
job_29001,131500
job_29002,140000
job_29003,90000
job_29004,192500
job_29005,122500
job_29006,180000
job_29007,144000
job_29008,205000
job_29009,175000
job_29010,98000
job_29011,56000
job_29012,245000
job_29013,220500
job_29014,96800
job_29015,60600
job_29016,190000
job_29017,100000
job_29018,200000
job_29019,200000
job_29020,345000
job_29021,160000
job_29022,294000
job_29023,144500
job_29024,185000
job_29025,168854
job_29026,149000
job_29027,132000
job_29028,252000
job_29029,168000
job_29030,173000
job_29031,117000
job_29032,210000
job_29033,200000
job_29034,179000
job_29035,138000
job_29036,95000
job_29037,85000
job_29038,149500
job_29039,127075
job_29040,260000
job_29041,136000
job_29042,209000
job_29043,188000
job_29044,128000
job_29045,81500
job_29046,187000
job_29047,108000
job_29048,230000
job_29049,135000
job_29050,135000
job_29051,120000
job_29052,213000
job_29053,120700
job_29054,210000
job_29055,140000
job_29056,220000
job_29057,185000
job_29058,145000
job_29059,75000
job_29060,331640
job_29061,267720
job_29062,207575
job_29063,138225
job_29064,212800
job_29065,111600
job_29066,161500
job_29067,138200
job_29068,95000
job_29069,65000
job_29070,219600
job_29071,125500
job_29072,210000
job_29073,152000
job_29074,164250
job_29075,120000
